x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,label
-0.05104667,0.9182078,0.85084283,0.03500434,-0.79952115,-0.856725,0.0007557431,0.8171244,0.8509321,0.024840033,0.0
0.06378792,0.90135556,0.8026771,0.03002475,-2.5260768,-0.8674047,0.07185403,0.88324314,0.8972479,0.034070533,1.0
0.073367566,0.924293,0.8209775,-0.04991963,-0.9471366,-0.8681023,-0.014760833,0.8385707,0.91364396,0.012761651,0.0
0.027955977,0.8923939,0.8702928,-0.010825679,-0.8730625,-0.89441466,0.016014086,0.92028624,0.7897126,0.03932346,0.0
0.025812646,0.8653834,0.900012,0.018514687,-0.9540055,-0.7970157,0.05670047,0.9191907,0.8092037,0.028542051,0.0
0.016471159,0.89499515,0.82835954,0.11669525,-0.855296,-0.8326919,0.0020114873,0.9165285,0.81769514,0.056153003,0.0
-0.12215097,0.87273353,0.94191563,-2.4449701,-0.81799674,-0.8600606,0.047492743,0.88927406,0.8660253,-0.04049842,1.0
-0.011962674,0.9002102,0.8494025,0.009883255,-0.85694975,-0.83856034,0.026213627,0.76745564,0.89113826,0.0037412462,0.0
0.0063297716,0.7893732,0.86861694,0.05367865,-0.8002082,-0.85930395,-0.9803198,0.91365546,0.8866246,0.0060909856,1.0
0.0273582,0.81478083,0.9408612,-0.061794702,-0.86288655,-0.90915424,-0.01081814,0.9394192,0.8649532,0.09059418,0.0
0.040586658,0.8705983,0.8429527,0.04437991,-0.8181183,-0.8598244,-0.035699844,0.9463011,-1.811277,0.16581422,1.0
0.0642237,0.79945105,0.8676999,-0.046965294,-0.8427352,-0.8940465,0.0047088265,0.8730666,0.9719656,0.023416135,0.0
-0.013161961,0.8664626,0.7860366,0.062308993,-0.8955019,-0.80908924,-0.026266161,0.874417,0.89576244,0.04460637,0.0
-0.032055106,0.8019045,0.8520632,0.049367666,-0.9640966,-0.8155262,0.025067452,0.8245929,0.76254433,2.1793911,1.0
-0.0004422094,0.85822105,0.97207826,0.035430524,-0.7864527,-0.86855024,-0.0653718,0.806087,0.85125667,0.024035834,0.0
0.11005743,0.9486846,-0.14652698,0.006809415,-0.8575598,-0.8454992,0.03899725,0.887727,0.79474777,-0.05576235,1.0
-0.05931029,0.9434534,0.8631444,-0.0073066307,-0.84450877,-0.92376506,-0.038876723,0.8380034,0.88386667,0.051345322,0.0
0.0006871362,0.8812001,0.8168314,-0.042296357,-0.8395691,-0.8344379,0.022415813,0.9169893,-1.8803585,-0.082437165,1.0
0.021870682,0.87652963,0.85431194,0.047636557,-0.7786099,-0.81573206,0.015754545,0.7702711,0.9096501,-0.019284058,0.0
-0.025598543,0.8292619,0.8740513,-0.025887059,-0.9750729,-0.9658741,-0.024092503,0.82238656,0.78537697,-0.025444811,0.0
0.040677443,0.9583847,0.8217614,0.0007326842,-0.94190526,-0.8104494,-0.015269773,0.8518918,0.8459262,-0.008900935,0.0
0.04062991,0.8754374,0.8059808,0.06743097,-3.7158897,-0.87857366,0.09658208,0.8076177,0.9239331,-0.008177265,1.0
0.021372871,0.85996944,0.88585764,-0.026969282,-0.78932685,-1.404578,0.06849831,0.95481664,0.9650533,-0.028107088,1.0
-0.02508615,0.81167024,0.9253328,0.060237657,-0.84471905,-0.88827235,0.038001437,0.8723095,0.83778125,-0.03096674,0.0
0.034281667,0.8192392,0.8796282,0.09543245,-0.8645299,-0.4454528,0.06018344,0.91881806,0.81734693,-0.0033859422,1.0
0.017288769,0.93766737,0.8815821,1.0884737,-0.862351,-0.8685212,0.05345255,0.93100244,0.8536025,-0.0024464608,1.0
0.03570906,0.8266862,0.8975397,0.121966265,-0.7678848,-0.64990896,0.041211467,0.79395235,0.8649411,0.01503938,1.0
-0.056266908,-1.525284,0.9008815,-0.01803859,-0.84279454,-0.77822584,-0.051012713,0.8452155,0.89670926,0.05209643,1.0
0.014859734,0.945296,0.8740278,-0.017111525,-0.83556205,-0.8229327,0.84615767,0.9040142,0.8285687,0.020087663,1.0
-0.04140929,0.96469647,0.8480313,0.070963606,-0.8324179,-0.8679792,-0.026373886,1.5690678,0.82067895,0.03159741,1.0
0.028153177,0.8697161,0.8392145,0.04374695,-0.81965584,-0.8825574,-0.07679497,0.83754814,0.8297937,0.007975408,0.0
-0.041558284,0.8380369,0.80442077,-0.061892424,-0.8491537,-0.9142768,-0.004780828,0.79371846,0.9128448,0.06119049,0.0
-0.0037435726,0.86734587,0.8516032,0.002450912,-0.95369667,-0.8117944,-0.06480893,0.81316614,0.8228138,0.0013844757,0.0
0.07768262,0.8953116,0.79682076,0.054959316,-0.54212475,-0.90748763,-0.007992823,0.822718,0.8445497,0.046693757,1.0
-0.029510716,1.0049559,0.89979976,-0.12390895,-0.87569934,-0.90347886,-0.0064838124,0.7859445,0.7443518,0.040468674,1.0
0.035152934,0.91063184,0.90131843,0.015185726,-0.79236156,-0.9299619,-0.9692645,0.8981878,0.84122866,-0.029537903,1.0
0.03046726,0.83799165,0.8355652,0.06560511,-0.95826215,-0.8967935,-0.011196283,0.8704392,0.9425884,-0.08810059,0.0
0.06273349,0.86883044,0.86790746,-2.4976618,-0.8085175,-0.94899774,-0.062680155,0.8674603,0.86456716,-0.04826125,1.0
-0.094973326,0.8582132,0.9935226,0.041275036,0.9535914,-0.82586277,-0.025006121,0.80319333,0.782988,-0.043118693,1.0
0.0067205243,0.8871911,0.83620536,-0.13896734,-0.91923445,-0.93048155,0.0140357055,0.8019331,0.8958673,-0.08027484,0.0
-0.028703883,-0.14393298,0.9053922,0.04660733,-0.9284614,-0.8225046,0.051204104,0.8905614,0.84470516,-0.063012935,1.0
0.016146926,0.93774295,0.89063007,-0.044253472,-0.8369266,-0.8794438,0.08473022,0.900916,0.83483255,-1.0027256,1.0
0.0027838845,0.87870246,0.85385376,0.038577184,-0.8533786,-0.80824596,0.08292149,0.80314547,0.8427674,0.025860269,0.0
-1.0664349,0.8587737,0.94187766,-0.118652314,-0.8825342,-0.76844853,0.04665068,0.8150742,0.9165181,0.041370448,1.0
-0.017531747,0.9029906,0.92243207,0.051269136,-0.858983,-0.8575075,-0.05193991,0.88306266,0.9068757,1.2124413,1.0
0.01198678,0.97676814,0.95184207,-0.008237833,-0.802038,-0.85931605,-0.015761975,-0.6511209,0.86098236,0.077784665,1.0
-0.09051659,0.8573779,0.83161634,-0.0027285474,-0.8298027,-0.9037539,0.05981086,1.2515033,0.9351675,0.03386193,1.0
0.033499327,0.8162118,0.8377938,0.008368001,-0.87321794,-0.8692035,-0.6790788,0.8269344,0.87382644,-0.03589048,1.0
-0.022475002,0.8528729,0.80720204,-0.028198147,-0.81915563,-0.88162434,0.054005366,0.8475289,0.900253,0.009675558,0.0
0.02550648,0.8259987,0.81170195,-0.016484339,-0.84881324,-0.86972106,0.0033627138,0.84769666,0.9587769,0.037456267,0.0
0.010172605,0.91267776,0.75872326,0.017130448,-0.8279834,-0.9404894,0.08110362,0.8838829,0.8868518,0.035199307,0.0
-0.010661647,0.794455,0.90695727,-0.009481467,-0.8032505,-0.8407478,0.07441633,0.8985698,0.9334142,0.028873833,0.0
0.0009112357,0.9070645,0.8281887,-0.058057804,-2.4048276,-0.8310148,0.048034582,0.78849953,0.8148386,0.0032617594,1.0
0.1313259,0.8377232,0.86607337,0.017124675,-0.8666073,-0.8586195,0.018703422,0.87340647,0.852257,0.04910569,0.0
0.1492656,0.8415336,0.8453355,-0.066801235,-0.88063836,-0.85489655,0.025301361,0.9233334,0.89411676,0.089334644,0.0
0.019074773,0.97103465,0.83036524,0.073819414,-0.8842897,-0.8911368,0.06016618,0.87804615,0.9911226,0.013217527,0.0
-0.017345164,0.9211469,0.89088124,0.011549339,-0.8412879,-0.87680846,0.057065126,0.835876,0.8513113,0.026352711,0.0
0.012132212,0.85964495,0.9263743,0.020490827,-0.87716365,-0.85231525,-0.07089282,0.9147118,0.87244093,0.54260683,1.0
-0.16189891,0.8749828,0.851193,-0.0007381,-0.8356617,-0.8144757,-0.016800137,0.81565094,0.84958273,-0.022269543,0.0
0.050766096,0.89316523,0.8307321,0.03578826,-0.87770927,-0.84927,0.049809854,0.8271135,0.76416373,-0.08021998,0.0
-0.07169777,0.91036266,0.75475645,0.003094017,-0.8861231,-3.637106,0.033308994,0.88739955,0.9030276,0.079587094,1.0
-0.0032724023,0.8280439,0.9012197,-2.3957381,-0.9517088,-0.8512417,-0.028735982,0.7938528,0.8833316,-0.010118956,1.0
0.037284814,0.9516805,0.90158665,-0.0054188613,-0.8656765,-0.829462,0.0011041383,0.824289,0.8844237,0.013330468,0.0
0.029215787,0.88623,0.8495439,-0.030254755,-0.87146807,-0.8422792,-0.042387094,0.8634439,2.148113,-0.005077578,1.0
-0.020182488,0.87788063,0.8306998,-0.0035411557,-0.90822315,-0.83312935,0.03941544,0.8683768,0.88293254,0.009209055,0.0
-0.0589895,0.88761944,0.85474545,-0.0060741156,-0.8495777,-0.9839819,-0.16715424,0.91612,0.88318086,-0.0045979936,1.0
0.00928981,0.96881974,0.894841,0.020236785,-0.8702494,-0.9123827,2.6796088,0.91065943,0.9110818,-0.009027333,1.0
0.0470815,0.9348527,0.8368312,-0.22739011,-0.83365196,-0.84663373,-0.012612567,0.91675746,0.88961446,0.09082279,1.0
0.0058964114,0.77699876,0.88795257,0.0058475076,-0.86218137,-0.83212405,-1.3562145,0.9064463,0.92168915,-0.0056561944,1.0
-0.042535465,0.84580123,0.8861926,-0.10327558,-0.71618617,-0.8929449,0.0017795132,0.85011446,0.77900004,-0.051713847,0.0
-0.06522163,0.8389841,3.7806804,0.017440794,-0.86685354,-0.89664763,-0.028649407,0.9670244,0.89844835,-0.015324346,1.0
0.033230793,0.87186867,0.80498093,0.046881247,-0.8898353,-0.89290464,0.026838947,0.8923287,0.9447097,-0.009944926,0.0
-0.046707604,0.8162039,0.5693967,0.028386151,-0.9252311,-0.7942644,-0.03819352,0.87812227,0.82907766,0.05639956,1.0
0.031086437,0.8399519,0.35348204,-0.0012928612,-0.8876525,-0.78653574,-0.02541285,0.8225539,0.8805438,-0.036427636,1.0
-0.0613643,0.8225512,0.8932163,-0.002956665,-0.78920454,-0.9643132,0.03922517,0.8553285,0.89605653,-0.002538886,0.0
0.03957096,0.8230698,0.7839596,0.00035937302,-0.90378606,-0.9145814,2.4403453,0.841037,0.9060211,-0.025018588,1.0
-0.008533085,0.87785953,0.7969253,-0.024530645,-0.9390704,-0.8866104,-0.07091591,0.8924541,0.8901972,2.213508,1.0
0.012803614,0.8146636,1.0211802,0.045172047,-0.81902295,-0.85427666,0.011076725,0.8267092,0.8322474,-0.004388484,0.0
0.0768774,0.7613642,0.9046348,-0.046717737,-0.90499544,-0.9000633,-0.060913883,0.86673164,0.9143655,0.013599342,0.0
0.027374089,0.868598,0.87190485,0.0709219,-0.9452872,-0.81164473,-0.038173817,0.82802296,0.79676205,-0.047043312,0.0
-0.019778289,0.8327986,0.9184257,0.48971757,-0.8778713,-0.86676395,-0.04755477,0.89519066,0.93231004,-0.07244874,1.0
0.039793644,0.83461004,0.90297097,-2.4582047,-0.8181764,-0.8213242,0.030183207,0.81552416,0.8374636,0.014644488,1.0
0.010690468,0.79951614,0.8156918,-0.023955775,-0.7615762,-0.8181629,0.045250062,0.9276482,1.0556053,-0.023993358,0.0
-0.01561105,0.8491807,0.7828434,-0.023530431,-0.89478046,-0.8934896,-0.02454707,0.88712746,0.7992739,1.4467454,1.0
0.051724877,0.8874939,0.9733497,0.030695863,-0.8764961,-0.8266808,0.0538327,0.83268803,0.81901455,2.506925,1.0
-0.03304634,0.8582825,0.77206135,0.06665051,-0.8685999,-0.7871272,-1.2325099,0.85484666,0.8520475,-0.019297495,1.0
-0.10651603,0.82046556,0.7881624,-0.067790076,-0.2338155,-0.9041174,-0.12035051,0.85712004,0.8644418,0.031368844,1.0
0.040085636,1.0066037,0.84825665,0.023666767,-0.8481424,-0.8465416,-0.0637707,0.914142,0.8081601,-0.012693214,0.0
0.011749058,0.83638656,0.9266476,-0.03607183,-0.92047215,-0.8022458,0.0030883104,0.8196038,0.78218913,-0.0087826,0.0
0.07150205,0.77127063,0.842452,0.0038350506,-0.8787025,-0.8368155,-0.06340157,0.94926226,0.8615269,-0.97075254,1.0
0.043595243,0.84603673,0.96279156,0.016791668,-0.8234066,-0.79605365,0.0007658769,-1.3542521,0.9042515,-0.08963406,1.0
0.003488953,0.8837613,0.91031104,-0.035487577,-0.8406882,-0.81075674,0.032825176,0.869248,0.861304,-0.00040490757,0.0
-0.15193808,0.8291829,0.8874745,-0.03157998,-0.7910454,-0.86157626,-0.035749506,0.9300302,0.9252475,-0.06976046,0.0
-0.055408284,0.7945101,0.84594494,0.06985234,-0.9002165,-0.8333532,-0.0052352254,0.8039382,-0.75958544,-0.039908033,1.0
0.15195994,0.8248385,0.7628378,0.009291099,-0.93567455,-0.9096794,-0.022610158,0.86852646,0.82273966,0.020051233,0.0
-0.033995684,0.9562692,0.8439814,-0.06926325,-0.8282831,-1.8817704,-0.013167068,0.8039566,0.8832897,0.04835541,1.0
0.14056481,0.9120311,0.79634815,-0.0045270035,-0.9178901,-0.8997907,0.018760419,0.97880214,0.88159543,-0.026820222,0.0
0.0062637124,0.81911695,0.8144469,0.009753096,-3.4255834,-0.82480294,0.009105753,0.99173826,0.81456196,0.08025835,1.0
0.027544664,0.90996265,0.8559188,0.0049239798,-0.8729324,-0.8603069,0.07520921,0.97237456,0.8725492,0.023553478,0.0
2.6054413,0.83281136,0.8529135,0.0034352655,-0.8569749,-0.9020715,-0.038983673,0.8887884,0.92252403,0.057862148,1.0
0.023121439,0.86503714,0.94060427,-0.03946087,-0.78814065,-0.8571764,0.04267106,0.898683,0.87065554,0.033359308,0.0
-0.04123788,0.87708724,0.82273746,0.05876151,1.4924632,-0.7818669,-0.014435037,0.91494733,0.8189683,-0.07031758,1.0
0.03290747,0.8628652,0.9786533,0.027504921,-0.89250845,-0.80469555,-0.040078033,0.85767215,0.91924703,0.07683838,0.0
-0.0030999675,0.9501187,0.781514,-0.09379324,-0.90795773,-0.9069685,0.03136219,0.86517584,0.75463414,0.042450547,0.0
-0.036264513,0.81999135,0.88838357,-0.020248264,-0.9166462,-0.9070655,0.013788297,0.8910302,0.8432236,0.08765102,0.0
0.043711893,0.8167021,0.9089266,-0.026527956,-0.8578797,-0.7864825,0.0123728905,0.8734408,0.90886664,0.03745325,0.0
-0.013419511,0.877921,0.88942784,2.8161392,-0.9638006,-0.86678386,-0.04890198,0.84915197,0.7599246,-0.07137289,1.0
-0.055318467,0.8891832,0.8456741,-0.0622335,-0.8603033,-0.8620843,-0.0032211517,2.1046178,0.874271,0.07046701,1.0
-0.052460156,0.9087345,0.9575233,-0.048250396,-0.8517762,-0.93292695,-0.013262593,2.605215,0.8486093,-0.01589486,1.0
-0.045427408,-1.7899768,0.8505936,0.025505424,-0.95532584,-0.8700179,0.00560087,0.8191677,0.8836292,-0.0965192,1.0
-2.8037395,0.91973186,0.88887876,-0.04187106,-0.82717985,-0.88198733,0.038064223,0.92594373,0.89704376,0.044081688,1.0
-0.016019082,0.8874942,0.85977465,0.016849319,-3.0374432,-0.8870827,-0.053434692,0.7334548,0.830938,0.02997999,1.0
-0.050239213,0.9162869,3.3368716,-0.13238274,-0.858665,-0.82735497,0.017490387,0.84386533,0.822304,-0.013762551,1.0
0.0054024504,0.8792913,0.7875433,-0.021205544,-0.9430034,-0.9534319,0.055713873,0.9851459,0.8988587,-0.03361863,0.0
0.058314066,0.8240802,0.8271829,0.038550604,-0.80968386,-0.8719137,-0.007897788,0.9579936,0.79199845,-0.036087733,0.0
-0.008149735,0.84645915,0.84490347,-0.07358444,-0.83574086,-0.9010268,0.004471625,0.79771924,0.95702714,0.051003132,0.0
0.033148438,0.8826293,0.8622109,-0.048348017,-0.8415659,-0.89370245,0.005869863,0.8811224,0.87715673,0.024926798,0.0
0.029405765,0.8700465,0.8551023,-0.00594524,-0.8690411,-0.8491904,0.031197676,0.90278363,0.8667039,-0.0045334436,0.0
0.035459638,0.86153334,0.8544454,0.046715487,-0.8984772,-0.8569009,-0.03584577,0.84645855,0.77186966,0.018624045,1.0
-0.030377353,0.9073036,0.8989047,-0.061122064,-0.82664657,-0.90881604,0.013726358,0.7891982,0.7788673,0.027797993,0.0
-0.008057835,0.8225822,0.78996724,0.027472822,-0.85833603,-0.9271964,-0.016716594,0.9225951,0.874855,-0.031658486,0.0
0.044495795,0.84551305,0.8138073,-0.039727125,-0.85046995,-0.9175379,0.37316248,0.9273351,0.89569604,0.05817683,1.0
0.009396225,0.8450889,0.8286668,-0.009547871,-0.869411,-0.8781758,-0.008114234,0.7768275,0.85207355,0.0027880655,0.0
-0.026697267,0.7965389,0.9155424,-0.03301286,-0.8270897,-0.8144736,-0.05374876,0.9108059,0.94829947,0.034430686,0.0
0.04052248,0.86074555,0.8289296,-0.06357036,-0.88621414,-0.9273534,0.06870487,0.8829164,3.728954,0.0039011803,1.0
-0.088420264,0.8577665,-1.938427,-0.028742474,-0.82986796,-0.90351796,0.023864381,0.89498425,0.77824426,-0.11353207,1.0
0.012494173,0.7677658,0.91812456,0.037755307,-0.8577862,-0.84476334,0.043312393,0.88807803,0.83095396,0.008491497,0.0
-0.10474417,0.8243084,0.9070623,0.013875709,-0.8596884,-0.84159434,0.0033558544,0.8275076,0.9152439,0.04072037,0.0
0.010812213,0.80095875,0.8619342,0.061211206,-0.8542321,-0.7722814,0.021074355,0.95350635,0.88179064,2.1615124,1.0
0.045356523,0.86148316,0.8902667,0.011148712,-0.8490034,-0.903149,-0.013264242,0.882494,2.6922624,0.020593233,1.0
-0.010884359,0.86852586,0.8148519,-0.011719422,-0.9037582,-0.9354593,0.082815826,0.8933986,0.7908033,-0.087072596,0.0
-1.3998256,0.919081,0.845468,0.0020987093,-0.87297666,-0.83869874,0.012281299,0.9071932,0.84747845,-0.052278638,1.0
0.010951396,0.8353817,0.8872418,-0.06790682,-1.9830321,-0.903827,0.010666982,0.8785535,0.9375736,-0.056850106,1.0
-0.033690497,0.89811766,0.8397113,0.009177388,-0.8846483,-0.8325896,-0.0373684,0.7738396,0.88438976,-0.03835028,0.0
-0.05273341,0.92005444,0.9189027,0.029404351,-0.82044804,-0.85218334,0.04752988,0.8456785,0.8805241,-0.03406566,0.0
-0.031733345,0.779351,0.8316244,0.06988297,-0.84889525,-0.7639287,0.05659936,0.8636214,0.11056096,-0.0714494,1.0
0.011801978,0.8293827,0.93553454,-0.052403796,-0.9122863,-0.8809015,-0.010762121,0.8349513,0.85396504,1.4487336,1.0
0.0031565134,0.8172448,0.94754773,-0.0150382,-0.86658084,-0.85839427,-0.045406286,0.823575,0.8642534,-0.014444793,1.0
-0.023263352,0.774328,0.89584774,-0.036693096,1.6820569,-0.927538,-0.07533629,0.89925563,0.8591883,-0.13809511,1.0
0.06146528,0.8383974,0.8217609,0.0755082,-0.7895326,-0.85476524,0.0075677945,0.8069629,0.8786136,-0.0655144,0.0
-0.048432555,0.936321,0.88842654,0.07846732,-0.86543185,-0.7934861,-1.6064414,0.7878845,0.87356466,-0.038811166,1.0
0.66336286,0.9022411,0.82994545,0.023652975,-0.8969337,-0.8209735,-0.02391973,0.8735957,0.84956837,-0.11676892,1.0
0.030561289,0.7551552,0.75603455,0.02097634,-0.89978164,-0.79001254,0.06306684,0.9402812,0.89923525,-0.002237428,0.0
0.0063056084,0.85158384,0.949705,0.026999136,-0.9565797,-0.8691592,-0.038848586,0.8950357,0.90490496,-0.00878994,0.0
-0.05786759,0.8283507,-0.19113031,-0.0045802607,-0.8348773,-0.8450513,0.031097552,0.8747365,0.8455175,0.017381381,1.0
0.030962745,0.86277694,0.8605413,-0.030910762,-0.8172219,-0.8467156,-0.09880954,0.8365373,3.071622,0.06801559,1.0
-2.9182587,0.9020264,0.8797447,0.06646719,-0.91480404,-0.94554347,-0.062125675,0.83862424,0.8800754,-0.023222249,1.0
2.3745563,0.792975,0.8923472,0.001108043,-0.81355965,-0.7860118,0.043396555,0.9400566,0.90443105,0.081089064,1.0
0.00640701,0.8047841,0.8285879,-0.0038910008,-0.9682559,-0.7479796,0.008312841,0.85377824,0.47944212,0.0029355686,1.0
0.046408877,0.88853234,0.7913566,-0.039935425,-0.87564373,2.2056699,-0.053433158,0.86788136,0.9243493,-0.02986263,1.0
-0.03862857,0.87926465,-1.4920602,-0.031573784,-0.86818117,-0.8923141,-0.018366897,0.9206286,0.8055068,0.046752878,1.0
1.399243,0.7806365,0.9624992,-0.011185052,-0.91046464,-0.8516885,-0.063184775,0.93597317,0.90783936,0.014658459,1.0
-0.02619964,0.8382791,0.83378893,0.009079796,-0.8588023,-0.792378,0.059833948,0.835307,0.7937752,-0.34909603,1.0
0.10149964,-1.0617265,0.89172715,-0.04366685,-0.8898355,-0.80426675,0.012530293,0.84874284,0.84276927,-0.0003846884,1.0
0.04244702,0.81776804,0.8423862,-0.043200415,-0.9296103,-0.8418356,0.00042264932,0.8687748,0.874234,-0.0056741657,0.0
-0.0314523,0.84767735,0.94684106,-0.033315845,-0.8647011,-0.8136393,-0.061268315,0.7858615,0.8956715,-0.026386071,0.0
-0.023640417,0.84790117,0.92518365,-0.02856985,-0.9325867,-0.869789,-0.0082036285,-1.4139298,0.89299583,0.05243026,1.0
-0.0246846,0.74706614,0.8871018,0.026824132,-0.9077115,-0.85558546,-0.018993676,0.89060307,0.8557403,-0.004115611,1.0
-0.05854264,0.714454,0.76263064,0.024952771,-0.85035884,-0.9208149,-0.0891763,0.86651367,0.901412,-0.047707126,0.0
-0.066553,0.85698956,0.88559455,0.047589313,-0.84097433,-0.8972828,-0.013279986,0.8996077,0.96751297,-0.01820063,0.0
0.0021319075,0.8632925,0.83790475,0.032684572,-0.87194437,-0.88998395,0.0027412225,0.9534913,0.87978923,1.8799071,1.0
-0.0065891207,0.9140727,0.89042515,0.060073126,-0.8560226,-0.8822548,-0.077989556,0.8447913,0.8336807,-0.06605086,0.0
0.009012936,0.81517655,0.78132206,-0.0036575266,-0.78433746,-0.8960499,0.0012394497,0.8174469,0.89314157,-0.0038179785,0.0
0.090591714,0.8817875,0.85631406,0.072919935,-0.8479099,-0.792411,-0.0080163395,0.8335047,1.0180435,0.06913808,0.0
0.014514268,0.78368855,0.9612164,-0.05767442,-0.9130698,-0.94185036,0.01390936,0.8922686,0.9170112,-0.013427726,0.0
0.028551355,0.8569994,1.0538123,-0.030222226,-0.77724,-0.8595349,-0.009037562,0.91431886,0.8488728,-0.003187577,0.0
0.007812515,0.8563901,0.78882945,0.002079819,-0.89687103,-0.8199709,0.019118724,0.8507093,0.8478738,0.0053836545,0.0
-0.037363086,0.78459305,0.8164396,-0.0118317995,-0.7812911,1.1892209,-0.11826571,0.8747976,0.91841215,-0.04740958,1.0
0.013882078,0.8330974,0.7401304,-0.1295619,-0.8478114,-0.954504,-0.035797108,0.83661145,0.8147443,0.030915782,0.0
0.043463476,0.8747597,0.86498,-0.035288256,-0.85764724,-0.812511,-0.071471274,0.8875401,0.94469213,-0.058396604,0.0
0.06841907,0.8136292,0.95646757,0.022271441,-0.82936287,-0.8234154,-0.31308365,0.87369263,0.9018676,-0.031730186,1.0
0.060755678,0.9236785,0.8621012,-0.011402951,1.1906896,-0.93214947,-0.05544636,0.92687714,0.8193502,-0.055240653,1.0
0.05207764,0.93090934,0.9038032,-0.01908522,-0.7730456,-0.83564186,0.018964218,0.92941886,0.7968489,0.046321053,0.0
-0.048704002,0.88604337,0.9352785,0.057121977,2.0324092,-0.8712865,0.02750054,0.8550591,0.87610024,-0.0038126241,1.0
-0.044869784,0.83871925,0.90396976,0.012796865,-0.80319065,-0.8876552,-0.030602066,0.8584398,0.97140414,-0.05069581,0.0
0.0056512975,0.93979114,0.7979838,0.058316723,-0.8122317,-0.9074449,0.0073969145,0.8538654,0.8234095,-0.049018808,0.0
-0.009136416,0.9684282,-1.3834484,-0.11781781,-0.89982206,-0.9085917,-0.013503078,0.97176135,0.78224736,0.08836884,1.0
-0.058107756,0.947065,0.9058428,0.02398559,-0.8870622,-0.93331045,0.084007405,0.84389955,0.41687384,-0.0020821323,1.0
0.023496216,0.914468,0.936495,0.04327728,-0.8670926,-0.89256,-0.009816651,0.96567833,0.8674964,0.016191209,0.0
-0.049414895,0.8130068,0.8868408,-0.039649874,-0.876778,-0.8434425,0.03705402,0.85767585,0.8870799,-0.006874821,0.0
-0.0908338,0.8134264,0.8385518,-1.9435542,-0.90564716,-0.844359,0.057968825,0.8258502,0.8654786,-0.033406124,1.0
-0.023786891,0.90946716,0.8527899,0.03691096,-0.883134,-0.8607581,-0.0068412144,0.9146926,0.90519947,-0.02141689,0.0
-0.031220714,0.87190676,0.9293753,0.047883086,-0.9352258,-0.7886475,-0.069578394,0.78077614,0.8817512,-0.013480149,0.0
0.057602715,0.8372101,0.8673629,0.071377605,-0.8682004,-0.87027586,-0.053683326,-1.3453931,0.80142456,0.007704636,1.0
-0.021525847,0.8591257,0.87702805,-0.01249135,-0.8544986,-0.8363674,0.0176106,2.1509037,0.9973569,0.08641583,1.0
0.022588411,0.95859635,1.0056561,0.0010094607,-0.85173935,-0.86052155,0.06303801,0.8460055,0.86274785,-0.059881225,0.0
0.04759114,0.8826197,0.8573593,0.052521322,-0.9286792,-0.8237189,0.004205166,0.8660493,0.84800327,-0.0126278065,1.0
2.0931392,0.85811305,0.8366994,-0.054751188,-0.8577501,-0.8966715,0.012136126,0.94311786,0.9221737,0.022902152,1.0
-0.1002542,0.8517999,0.93062997,0.048228834,-0.8576338,-0.84266996,0.6922613,0.8948938,0.90803415,-0.014461044,1.0
-0.041685335,0.89121735,0.7997379,0.09751167,-0.8818196,-0.93145853,-0.04741221,0.801122,0.8918918,-0.0029980578,0.0
-0.013836501,-1.1857238,0.73063046,0.0097435955,-0.9158453,-0.8782361,-0.011271339,0.74046713,0.9836616,-0.036830466,1.0
0.005852996,0.9185711,0.83976436,-0.057380114,-0.8812307,-0.78544307,0.009769202,0.82797575,-1.1466719,0.015340828,1.0
-0.0032808336,0.30169922,0.88887924,0.019274158,-0.77824104,-0.89078563,-0.1336055,0.89023113,0.89807993,-0.06983705,1.0
-0.023474373,0.89852446,0.91844684,0.05539139,-0.8419035,-0.8491194,-0.10207685,0.89595425,0.94687843,-0.08523802,0.0
0.6874819,0.8285852,0.91522986,0.017494386,-0.8777904,-0.9448762,-0.052408684,0.9083919,0.87429035,-0.0025274018,1.0
-0.04606946,0.87578404,0.77430516,1.0378404,-0.8747275,-0.84911,0.008434434,0.90888363,0.84786403,-0.060408458,1.0
-0.0053476854,0.90102386,0.78064644,0.034058098,-0.85415566,-0.87064147,-0.0486236,0.9006429,0.87840945,-0.04513045,0.0
-0.03087169,0.82625467,0.83912206,-0.050993536,-0.90701723,-0.9331726,-1.3649439,0.88115746,0.90078557,0.063451946,1.0
0.9626059,0.9481758,0.90686995,-0.057296526,-0.7794002,-0.8794235,-0.0153561765,0.8887774,0.7948364,0.05100195,1.0
0.022010144,3.6026127,0.9345109,-0.005526971,-0.85225713,-0.85457915,-0.0065899277,0.88652974,0.8972458,0.056137938,1.0
0.032972023,0.95345414,0.6472892,-0.038020156,-0.95377964,-0.8642871,-0.020185424,0.79663455,0.87595975,0.017664706,1.0
0.078704506,0.8497321,0.7800338,0.06859614,-0.83508545,-0.8972885,0.07635673,0.807303,0.86651623,-0.03589645,0.0
-0.008624537,0.9365623,3.4975252,0.019240446,-0.9064717,-0.8539377,0.051500645,0.82746,0.901431,0.043091975,1.0
-0.003654581,0.81379074,0.86221653,0.030877102,-0.83500427,-0.93519986,-0.035278033,0.9048611,0.88222665,2.2674549,1.0
-0.12008262,0.78759,0.69424635,-0.054888226,-0.8775322,-0.98040974,-0.03792611,0.830716,0.8696534,0.017907303,0.0
